idRun,idTrans,trantype,bfbSMViol,bfbRefViol,Tnuc,vn,dV,dVdT,vhi,vhf,vsi,vsf,vri,vrf,muRef,muMin,muMax,scaleFactor,muh,mus,mur,lamh,lams,lamr,ghs,ghr,ghr2,grs,a1,g1sq,g2sq,g3sq,Yt,Yb,Ytau,mR1,mR2,mS,Tc,Tn,Tp,STTn,STTp,alpha,betaH,fpeak,Ompeak,npoints_list,Tn_list,Tp_list,alpha_list,betaH_list,fpeak_list,Ompeak_list,vJ_list,SPolyCoeff_list
75,0,1,[0 3 5 6],,359.1791822,1534.466721,5.17966E+11,-36273416564,-1.94E-08,1534.466721,-1.28E-07,-926.9268959,1.48E-07,1011.852414,1111.102277,700,6283.185307,1,-9302.395759,1881165.563,2914285.383,0.270856316,2.890709826,1.95222128,1.714904707,2.488571802,4.401872328,1.4372005,8832.914333,0.131256682,0.406518697,1.105881708,0.858420257,0.014513586,0.010106351,1729.041523,900.1191939,2008.862072,376.7357447,359.1791822,356.8996948,139.9993295,117.0432189,21.21369063,5923.511675,0.1047253,1.07E-13,"[60, 75, 100]","[359.6200562038086, 359.6282969872669, 359.62631984636937]","[356.89362009672664, 356.9026112381313, 356.89969484717136]","[6.168668057529545, 6.167636661226067, 6.167971210844604]","[3078.769506540579, 3055.510672019519, 3061.0496312053833]","[0.10532974348741021, 0.10453665419565836, 0.10472530006991917]","[1.0602493048261253e-13, 1.0763925908971147e-13, 1.0725199163865211e-13]","[0.9863480362170003, 0.9863458822501477, 0.9863465809977099]","[array([ 5.25200687e+08, -5.85651435e+06,  2.03778268e+04,  2.99646994e-01,
       -1.59691035e-01,  3.55422474e-04, -2.47479807e-07]), array([ 1.40072854e+09, -1.56686190e+07,  5.47416846e+04,  2.92256695e-01,
       -4.29374234e-01,  9.59845683e-04, -6.70790485e-07]), array([ 1.22976596e+09, -1.37509576e+07,  4.80182434e+04,  3.11608450e-01,
       -3.76606406e-01,  8.41451315e-04, -5.87801860e-07])]"
88,0,1,[0 1 4 5 6],,463.9731545,1793.946374,1.1078E+12,-15714539915,2.58E-10,1793.946374,9.41E-10,-1549.163014,-1.60E-09,1225.961584,1165.967367,700,6283.185307,1,-9318.419278,2134214.659,2007052.644,0.270868559,0.12412782,0.566224761,0.752170804,-0.5385099,-4.740542298,2.504528682,6287.366854,0.131328587,0.406199494,1.100680399,0.856688514,0.014484887,0.01010882,1410.942384,1010.347574,1791.576057,548.6438731,463.9731545,455.0552826,139.9999989,121.1778286,4.72369986,591.9391466,0.036940372,6.99E-13,"[60, 75, 100]","[465.7529012706027, 465.7468466862222, 465.7473701520115]","[455.0640707141468, 455.05948039106806, 455.05528257050787]","[1.8480645393716844, 1.8481736928224815, 1.8482735268853887]","[847.057978588155, 847.1035195135, 846.8413269118381]","[0.03695053667305845, 0.03695215052107709, 0.03694037244735907]","[6.984520222985916e-13, 6.984143650107476e-13, 6.988811697779947e-13]","[0.95964463042823, 0.9596466324098996, 0.9596484632898633]","[array([-2.33871376e+07,  3.05604325e+05, -1.66296106e+03,  4.82322503e+00,
       -7.86371737e-03,  6.83285944e-06, -2.47181534e-09]), array([-4.27715962e+07,  5.62850509e+05, -3.08502789e+03,  9.01479813e+00,
       -1.48114656e-02,  1.29732715e-05, -4.73243570e-09]), array([-4.65445588e+07,  6.12734272e+05, -3.35975768e+03,  9.82153522e+00,
       -1.61436422e-02,  1.41461993e-05, -5.16261608e-09])]"
93,0,1,[0 3 5 6],,537.5997995,2657.751327,4.93809E+12,-60735318629,-7.18E-08,2657.751327,1.52E-09,2188.848391,-3.34E-09,-1640.607088,1178.44188,700,6283.185307,1,-9321.954672,1730766.257,6587119.761,0.270871969,1.582247087,2.137072394,0.153173274,-1.555649207,-5.397440357,0.03023469,8929.28303,0.131344474,0.406129083,1.099538559,0.856307637,0.014478575,0.010109362,2557.351937,1133.336093,2661.820729,642.3915692,537.5997995,525.5147319,139.9999792,121.149932,11.72893799,750.4134007,0.03518146,1.86E-12,"[60, 75, 100]","[539.6697216686363, 539.6675832798829, 539.6690896599538]","[525.5146610244743, 525.5046200548607, 525.5147319450346]","[4.682668529306049, 4.68319828211613, 4.682664772373198]","[698.1058635158207, 699.1939836495536, 698.3833901409503]","[0.035167475046939976, 0.0352216167202714, 0.035181460354481185]","[1.859861616455657e-12, 1.854165695358504e-12, 1.8583831220139703e-12]","[0.982331484443804, 0.9823333378789325, 0.9823314712981109]","[array([ 5.95716663e+07, -6.79485959e+05,  3.22836131e+03, -8.17824190e+00,
        1.16504908e-02, -8.84950117e-06,  2.80016361e-09]), array([ 6.99617078e+07, -7.99109096e+05,  3.80207541e+03, -9.64536632e+00,
        1.37603424e-02, -1.04673029e-05,  3.31690807e-09]), array([ 6.26456468e+07, -7.14838262e+05,  3.39771920e+03, -8.61082896e+00,
        1.22718532e-02, -9.32537879e-06,  2.95197831e-09])]"
97,1,1,[0 3 5 6],,351.1311755,1216.28554,95075688499,-12219962595,418.8060005,1216.28554,5.41E-06,-1067.714414,-1.67E-06,577.1171958,1224.941004,700,6283.185307,1,-9334.803486,1121066.625,6863483.245,0.27088651,0.769534818,1.002683342,1.554658326,2.973972366,-2.840177727,0.446960626,7014.133162,0.131402279,0.405873239,1.095406166,0.854927078,0.014455698,0.010111322,2636.943249,960.8637874,2692.198793,359.2364104,351.1311755,350.3196486,140.0040475,110.1690807,7.519857018,18444.4614,0.375127703,4.37E-15,"[60, 75, 100]","[351.29571024037165, 351.2852849079192, 351.2759391999973]","[350.305761886742, 350.3181417215927, 350.31964861053615]","[2.035545696268207, 2.0350421519159374, 2.034980869931483]","[13732.856071313607, 12588.191124236297, 11170.679080546965]","[0.46115106368541253, 0.4227280070434696, 0.37512770268123574]","[2.891377154897565e-15, 3.4404044773648406e-15, 4.368838742874008e-15]","[0.9628119889720462, 0.9628041514060821, 0.9628031973377397]","[array([-4.23041584e+12,  4.83164837e+10, -1.72405260e+08, -4.78994247e+02,
        1.40794814e+03, -3.21527117e+00,  2.29510523e-03]), array([-1.46269928e+12,  1.67054296e+10, -5.95931343e+07, -3.34153232e+02,
        4.87491527e+02, -1.11297042e+00,  7.94441396e-04]), array([ 4.62025466e+11, -5.28136606e+09,  1.88710587e+07, -6.21433287e+01,
       -1.53791651e+02,  3.51679018e-01, -2.51234540e-04])]"
104,1,1,,,299.7052485,1385.482162,85818809492,-4983391054,298.1611746,1385.482162,-8.81E-07,746.7432132,4.27E-07,-622.5128195,1032.381053,700,6283.185307,1,-9277.929038,1388030.883,1878481.856,0.270847822,2.021844469,1.098514234,0.023216416,0.159079369,-2.737120396,2.098014286,4183.220274,0.131147206,0.407006328,1.113907042,0.861081948,0.014557699,0.010102537,1372.332059,939.8760381,1560.922069,318.9460124,299.7052485,298.2051532,140.0004004,112.9652784,5.101942842,3722.292137,0.151694122,1.48E-14,"[60, 75, 100]","[299.7057638612475, 300.22302076067, 300.1260018417468]","[297.89021879102944, 298.14796661596495, 298.205153215134]","[1.5442538566988797, 1.5354683873451833, 1.5335257086541372]","[5960.327097247423, 4613.9244337807995, 5306.626756155983]","[0.17020072396564961, 0.13186738524433886, 0.15169412182481715]","[1.183963346558723e-14, 1.9639865704050505e-14, 1.4827368585049554e-14]","[0.9531720895395341, 0.9529536292817647, 0.9529050446819834]","[array([-4.51210776e+12,  9.10183851e+10, -7.64976602e+08,  3.42883472e+06,
       -8.64466492e+03,  1.16232942e+01, -6.51148172e-03]), array([ 2.63888375e+10, -3.53290924e+08,  1.47696481e+06,  1.39770036e+01,
       -1.66238005e+01,  4.44730276e-02, -3.72049999e-05]), array([ 1.28255156e+10, -1.71281329e+08,  7.13847265e+05,  1.24763882e+01,
       -8.02800353e+00,  2.14102679e-02, -1.78660567e-05])]"
109,0,1,[0 3 5 6],,392.8305851,2001.465646,1.49535E+12,-38223131166,1.99E-09,2001.465646,4.36E-10,-1476.349789,-2.02E-09,1139.241177,1158.65371,700,6283.185307,1,-9316.32846,1605881.136,6985390.544,0.270866663,1.299989319,0.301716193,0.982071899,0.848276772,-3.304080747,2.386535143,8702.772699,0.131319195,0.406241137,1.101356657,0.856913969,0.014488623,0.010108499,2647.840196,1114.574048,2731.684386,439.6721469,392.8305851,388.0835716,140.0002427,119.8863198,18.07052157,1685.671373,0.053607144,4.85E-13,"[60, 75, 100]","[393.8919347945893, 393.8852021496246, 393.91349113224373]","[388.07939740449103, 388.0750426708497, 388.0835716384335]","[6.2077874409582146, 6.208228071315859, 6.207365120380644]","[1445.528747325015, 1447.2689819877596, 1440.9945849609956]","[0.05377524352241074, 0.05383937799532849, 0.05360714434436896]","[4.819645646941476e-13, 4.808174403775459e-13, 4.849915270890047e-13]","[0.986429234043725, 0.9864301431302861, 0.9864283626185879]","[array([ 4.77527406e+09, -7.39451419e+07,  4.77060927e+05, -1.64135089e+03,
        3.17626564e+00, -3.27790876e-03,  1.40939375e-06]), array([ 4.01409669e+09, -6.21516828e+07,  4.00932640e+05, -1.37928497e+03,
        2.66885606e+00, -2.75398662e-03,  1.18400875e-06]), array([ 4.39242348e+09, -6.80129619e+07,  4.38767694e+05, -1.50953667e+03,
        2.92107855e+00, -3.01446531e-03,  1.29609157e-06])]"
111,1,1,[0 3 5 6],,302.1209865,1542.220588,2.44305E+11,-12256654257,477.8407321,1542.220588,-7.00E-06,-1075.251145,6.02E-06,973.3749784,1070.014424,700,6283.185307,1,-9289.8557,1642798.158,5890088.444,0.270850418,1.123548759,0.538316207,2.662049475,-1.527364015,-4.307898503,1.380854338,6891.824297,0.131200523,0.406768591,1.109982324,0.859781825,0.014536151,0.010104403,2417.410487,1185.316987,2497.498796,324.384241,302.1209865,300.1900075,140.0020023,116.7581854,12.34827151,4381.26375,0.096618476,7.32E-14,"[60, 75, 100]","[302.56346104572043, 302.4749661975635, 302.5955287000414]","[300.2183300978536, 300.27783088086403, 300.190007466866]","[3.8167933837168695, 3.811801961648471, 3.8191715269485114]","[3469.2155828737823, 3649.085148713727, 3357.599450824872]","[0.09983976704397383, 0.10503700575074007, 0.0966184758813781]","[6.854140034302983e-14, 6.191018304164805e-14, 7.319704471450499e-14]","[0.9786736692354768, 0.9786481805031926, 0.9786857918140659]","[array([ 3.49463080e+11, -6.99348197e+09,  5.83128807e+07, -2.59313097e+05,
        6.48630251e+02, -8.65284677e-01,  4.80950075e-04]), array([ 1.64564453e+12, -3.29463476e+10,  2.74823114e+08, -1.22259884e+06,
        3.05930852e+03, -4.08269924e+00,  2.27010727e-03]), array([-1.55652864e+11,  3.11233502e+09, -2.59290440e+07,  1.15203967e+05,
       -2.87907369e+02,  3.83723673e-01, -2.13085916e-04])]"
122,0,1,[0 3 5 6],,453.5271138,1846.685354,1.43366E+12,-28937323901,-2.10E-09,1846.685354,7.67E-10,-1164.235324,-1.11E-09,1604.356272,1162.735198,700,6283.185307,1,-9317.496932,2649052.069,2322697.624,0.270867712,2.392858606,0.79846684,2.339373701,-0.616323113,-2.912816117,0.994715581,8132.66559,0.131324443,0.406217864,1.100978635,0.856787952,0.014486535,0.010108679,1517.909391,1054.042439,1990.9208,513.7441253,453.5271138,446.7986829,139.9996745,120.0388241,8.968180919,1628.990259,0.049620926,5.57E-13,"[60, 75, 100]","[454.792550566483, 454.79304780397456, 454.79111192552585]","[446.7996280448409, 446.7986308169862, 446.7986829363151]","[3.1842772331337286, 3.1843206335424377, 3.1843183579591465]","[1158.5389601421818, 1157.9239984148041, 1158.5583538069443]","[0.049620200135710515, 0.04959375064712636, 0.04962092580335922]","[5.570864028565469e-13, 5.576827276901259e-13, 5.57071956631998e-13]","[0.9748712725628033, 0.9748715800866179, 0.9748715639626242]","[array([ 2.33460932e+08, -3.11739830e+06,  1.73425567e+04, -5.14506892e+01,
        8.58530458e-02, -7.63992809e-05,  2.83262946e-08]), array([ 2.21875765e+08, -2.95908474e+06,  1.64414390e+04, -4.87160209e+01,
        8.11863045e-02, -7.21532116e-05,  2.67170693e-08]), array([ 3.59147591e+08, -4.80571393e+06,  2.67909332e+04, -7.96481403e+01,
        1.33182932e-01, -1.18764579e-04,  4.41251027e-08])]"
129,0,1,,,384.2303109,1758.813286,1.50648E+12,-26963010673,-8.44E-08,1758.813286,1.97E-09,1391.33133,-1.99E-08,-1560.85074,1068.863686,700,6283.185307,1,-9289.497427,3568942.51,1684523.371,0.270850297,0.832482585,0.225752636,1.295048283,1.852130119,-0.991440832,1.599612926,7469.20843,0.13119892,0.406775732,1.11009987,0.859820807,0.014536797,0.010104347,1319.304788,1043.091971,2068.325962,453.1840211,384.2303109,377.6080138,139.9997777,121.597667,14.19010235,3061.153059,0.033737815,1.11E-12,"[60, 75, 100]","[385.8392590694235, 385.85401802801215, 385.8421415938408]","[377.60577092865367, 377.60230815328384, 377.6080137987108]","[5.445907398078349, 5.4462092709237435, 5.445711889961141]","[933.5884813352628, 930.60731107345, 932.0531505784803]","[0.03379318868956912, 0.033684970087963034, 0.033737814571785485]","[1.1038561721803567e-12, 1.1109625875179474e-12, 1.1074811452159796e-12]","[0.9846511359583241, 0.9846519328232448, 0.9846506198241248]","[array([ 1.22430806e+08, -1.95760534e+06,  1.30393086e+04, -4.63118739e+01,
        9.25052444e-02, -9.85275154e-05,  4.37181650e-08]), array([ 1.00434540e+08, -1.60540558e+06,  1.06903027e+04, -3.79588538e+01,
        7.58023893e-02, -8.07200762e-05,  3.58101861e-08]), array([ 1.11546746e+08, -1.78210797e+06,  1.18606046e+04, -4.20909976e+01,
        8.40058606e-02, -8.94024747e-05,  3.96374689e-08])]"
145,0,1,[0 3 5 6],,487.2807066,2129.696546,4.51566E+12,-71258665189,-1.17E-09,2129.696546,6.60E-10,1400.122356,-2.84E-09,-2647.383602,1067.008084,700,6283.185307,1,-9288.918867,2887825.884,2359163.536,0.270850107,3.308475495,0.412052927,2.880999762,-0.873239662,-2.950376273,0.254098545,9700.479666,0.131196332,0.406787263,1.110289735,0.859883767,0.01453784,0.010104257,1527.331349,983.1605008,2095.871453,569.0259831,487.2807066,478.1101856,139.999725,120.8529963,18.1395641,1261.100353,0.039398067,1.40E-12,"[60, 75, 100]","[488.9934962958556, 488.9922373446991, 488.99411374768243]","[478.11107428405757, 478.117459471834, 478.11018563466706]","[6.816992681114568, 6.81646449651175, 6.817066222092937]","[859.9330949513349, 860.5360020486904, 859.6305699985528]","[0.03941200525997836, 0.03944016410126695, 0.039398066866039194]","[1.4027461050976393e-12, 1.4007483484921898e-12, 1.4037381853735079e-12]","[0.9875795870810434, 0.9875786742407141, 0.9875797141683293]","[array([ 1.55895252e+08, -1.95872753e+06,  1.02519815e+04, -2.86119489e+01,
        4.49076726e-02, -3.75844219e-05,  1.31040362e-08]), array([ 1.58248237e+08, -1.98895741e+06,  1.04136355e+04, -2.90725187e+01,
        4.56450713e-02, -3.82134896e-05,  1.33274366e-08]), array([ 1.57012370e+08, -1.97250020e+06,  1.03227068e+04, -2.88055823e+01,
        4.52057722e-02, -3.78291007e-05,  1.31876885e-08])]"
151,1,1,[0 3 5 6],,316.4775701,895.8554273,830510198.5,-3557852889,663.4439167,895.8554273,3.40E-05,-228.4587851,-4.38E-05,251.505541,1117.094639,700,6283.185307,1,-9304.184829,5305667.521,1820034.205,0.270857422,5.368531079,5.07406998,0.757915136,2.80258073,-2.878937797,2.874742827,8762.347212,0.131264702,0.406483051,1.105298837,0.858226456,0.014510374,0.010106628,1380.157489,1169.823016,2432.127222,316.7180194,316.4775701,316.4296619,140.2082103,100.6267965,2.927583198,327861.3918,6.064879996,3.97E-18,"[60, 75, 100]","[316.48283687181294, 316.4827954804518, 316.48279613690625]","[316.4296437467445, 316.429665669115, 316.42966188225284]","[0.7342458734699385, 0.7342455388950037, 0.734245597251419]","[200025.92504827285, 200025.55814678402, 199944.72884725904]","[6.067342555250725, 6.0673318464553745, 6.064879996272897]","[3.966114693281757e-18, 3.966126349720377e-18, 3.969334181296477e-18]","[0.9177225162085284, 0.9177224901827308, 0.9177224947221404]","[array([-8.58890174e+10,  2.71558653e+08,  8.57943658e+05, -1.02078651e+00,
       -8.57377586e+00, -2.70828030e-02,  8.56336471e-05]), array([-8.68200206e+10,  2.74508003e+08,  8.67237916e+05, -1.31208503e+00,
       -8.66574751e+00, -2.73762476e-02,  8.65594396e-05]), array([-8.76484600e+10,  2.77133919e+08,  8.75456014e+05, -1.30583581e+00,
       -8.74762882e+00, -2.76391953e-02,  8.73858106e-05])]"
164,2,1,[0 3 5 6],,322.251178,1048.772902,13219286645,-9803297864,502.9196034,1048.772902,-3.16E-05,-483.4997412,1.76E-05,336.7887739,1090.084524,700,6283.185307,1,-9296.041634,1697181.375,6384569.779,0.270852922,4.517553323,4.140142945,2.075029259,2.310409902,-2.245621716,-0.61527674,9111.367329,0.131228214,0.406645311,1.107956203,0.859109479,0.014525008,0.010105366,2540.566504,1130.63205,2641.088175,323.6514277,322.251178,322.043067,140.0016037,106.6098349,7.667115654,58041.28024,1.328665409,2.84E-16,"[60, 75, 100]","[322.2798336066764, 322.281239313001, 322.2814172472999]","[322.04126206634606, 322.04144157981716, 322.04306700707446]","[1.9494590984155105, 1.9494516268632556, 1.9493839811036904]","[42899.71327112238, 43306.43698495251, 43039.43969509604]","[1.3243445084769312, 1.3369011025782203, 1.3286654087813674]","[2.85541348470484e-16, 2.8020212812682543e-16, 2.8368084287247833e-16]","[0.9614220145526443, 0.9614218893808503, 0.961420756066307]","[array([ 9.30289929e+11, -6.74326087e+09,  2.98769541e+06,  5.58788298e+04,
        2.82359240e+01, -6.26308314e-01,  8.34504982e-04]), array([ 7.01820029e+11, -5.08853780e+09,  2.27858404e+06,  4.19975291e+04,
        2.17539375e+01, -4.73053339e-01,  6.29766915e-04]), array([-6.27615274e+11,  4.54705903e+09, -2.02780055e+06, -3.74936545e+04,
       -1.95778801e+01,  4.22399020e-01, -5.61821964e-04])]"
168,1,1,[0 3 5 6],,267.7865903,1006.289209,21960049547,-2218687362,486.6899307,1006.289209,9.39E-05,601.0014165,-8.11E-05,-611.2718846,1128.334675,700,6283.185307,1,-9307.514271,1186443.877,2017946.173,0.270859654,0.984946617,1.856442883,2.925803497,-2.263583928,-4.759279626,0.311119533,4188.916487,0.131279633,0.406416718,1.104215548,0.857866094,0.014504402,0.010107142,1396.228724,912.4385443,1573.221364,278.6160585,267.7865903,266.5988922,140.0010016,116.5882424,3.12264113,5638.947537,0.118950538,9.84E-15,"[60, 75, 100]","[268.0590898638808, 268.0593237522963, 268.0634605765128]","[266.6030129842874, 266.6033431135427, 266.5988921738235]","[0.8907302225511771, 0.8907227032873639, 0.8908241459332525]","[4663.284858968396, 4696.929314549044, 4654.499671269367]","[0.11917689442648621, 0.12003687510503715, 0.11895053781251824]","[9.800854761523324e-15, 9.660830726976973e-15, 9.839393201206712e-15]","[0.9282939948935631, 0.9282935535222678, 0.928299507610437]","[array([-4.03058606e+09,  6.07398718e+07, -2.86254665e+05,  3.07486454e+00,
        4.04333604e+00, -1.21966923e-02,  1.14894239e-05]), array([-8.58673545e+09,  1.29135079e+08, -6.07060613e+05,  2.46531732e+00,
        8.56535478e+00, -2.57707927e-02,  2.42241233e-05]), array([-4.76855095e+09,  7.19275968e+07, -3.39368965e+05,  4.83141266e+00,
        4.79434715e+00, -1.44781164e-02,  1.36502566e-05])]"
174,0,1,[5 6],,719.1504739,4160.895234,2.99484E+13,-1.08332E+11,2.59E-09,4160.895234,1.77E-08,-3255.242534,1.89E-08,4004.103953,1196.800314,700,6283.185307,1,-9327.088529,1106863.518,7429232.176,0.270877375,0.565040152,0.486757629,1.631116021,-0.993407368,-1.664923103,0.638676883,8445.549385,0.131367558,0.406026848,1.09788415,0.855755332,0.014469423,0.010110147,2720.142212,910.5874155,2784.835248,1095.227013,719.1504739,682.2251436,140.0001489,124.0827903,10.50971931,1150.494624,0.017739106,1.38E-11,"[60, 75, 100]","[724.250455740437, 724.2541344117092, 724.2333906943827]","[682.2502631584769, 682.244537533067, 682.2251435768851]","[6.363758286942757, 6.364038109986292, 6.364985580371167]","[271.7000311803197, 271.19622243893787, 271.24950333698865]","[0.017769224145471982, 0.017736126128178417, 0.01773910639945364]","[1.3753007194446534e-11, 1.3804348773741906e-11, 1.3799587554125768e-11]","[0.9867435876307786, 0.9867441385090219, 0.9867460034220716]","[array([ 6.03284950e+02, -3.11000594e+01,  2.11808131e-01, -6.08260688e-04,
        8.86139875e-07, -6.48834661e-10,  1.90678726e-13]), array([ 2.47455565e+04, -2.44266840e+02,  9.93888305e-01, -2.13444302e-03,
        2.55697025e-06, -1.62186978e-09,  4.26187459e-13]), array([ 1.86711812e+04, -1.89559445e+02,  7.89147617e-01, -1.72689471e-03,
        2.10188486e-06, -1.35158383e-09,  3.59481573e-13])]"
183,3,1,[0 3 5 6],,330.9874127,1210.648375,31232611638,-4422220103,419.4896942,1210.648375,4.87E-06,-563.4566941,-6.13E-07,464.8507697,1121.93708,700,6283.185307,1,-9305.623411,1185198.459,3028792.56,0.270858359,3.783950795,4.62201549,0.570026493,-1.759772829,-4.361044955,1.255338072,5253.201974,0.131271153,0.406454389,1.104830542,0.858070704,0.014507793,0.01010685,1724.976914,909.4510457,1851.236233,338.8122807,330.9874127,329.9955606,140.00662,113.6891171,3.246424606,10183.16989,0.232553707,3.87E-15,"[60, 75, 100]","[331.1785352214475, 331.1687531771034, 331.1696881603764]","[329.9924770118372, 329.9964637418296, 329.9955606002062]","[0.8800004163887519, 0.8799295114150039, 0.8799455726989805]","[7466.726826592279, 7428.477040994929, 7351.5701313877225]","[0.23619427542492138, 0.2349871624240359, 0.2325537074524179]","[3.7559593426620006e-15, 3.794291543703567e-15, 3.874196497014763e-15]","[0.9276584759928524, 0.9276542380942651, 0.9276551981008383]","[array([-3.35558862e+11,  4.06770358e+09, -1.54040112e+07, -6.26960398e+01,
        1.41805544e+02, -3.43682397e-01,  2.60385439e-04]), array([-6.94294075e+10,  8.40741504e+08, -3.17971466e+06, -2.19107297e+01,
        2.92584653e+01, -7.08222573e-02,  5.36029141e-05]), array([-4.72649023e+10,  5.71744889e+08, -2.16014963e+06, -1.43437288e+01,
        1.98330192e+01, -4.79591327e-02,  3.62617314e-05])]"
186,0,1,,,373.1805118,2615.732348,4.72159E+12,-99281843846,-1.48E-09,2615.732348,2.90E-09,-1730.327522,-3.40E-10,1989.696441,1032.50406,700,6283.185307,1,-9277.968742,1353360.9,7410055.177,0.270847826,1.779044334,1.777654153,3.105856081,-0.632774102,-0.897766506,-0.491783715,9738.166912,0.131147383,0.407005536,1.113893936,0.861077612,0.014557627,0.010102543,2718.622574,999.7437816,2802.577824,437.1453608,373.1805118,366.8133553,139.9996991,122.3190385,56.135231,736.7468401,0.034915917,1.30E-12,"[60, 75, 100]","[374.721845665526, 374.72239426196575, 374.7204537888137]","[366.8010909324908, 366.8140651009444, 366.8133553209219]","[20.925016661750448, 20.920440409280708, 20.920690860392646]","[991.3670918430366, 991.4897895225331, 992.9862651787769]","[0.034857816775436284, 0.03486336410581887, 0.03491591652669215]","[1.3050949611439124e-12, 1.3047413736970947e-12, 1.3008133969714106e-12]","[0.9958070768318897, 0.995806175815674, 0.9958062251368937]","[array([ 1.57074094e+08, -2.61896532e+06,  1.81866529e+04, -6.73264709e+01,
        1.40137805e-01, -1.55503549e-04,  7.18678360e-08]), array([ 3.05341968e+08, -5.05652809e+06,  3.48804743e+04, -1.28288189e+02,
        2.65332007e-01, -2.92595939e-04,  1.34404536e-07]), array([ 2.69927808e+08, -4.47061258e+06,  3.08426305e+04, -1.13451674e+02,
        2.34676583e-01, -2.58824198e-04,  1.18907032e-07])]"
196,0,1,[0 1 4 5 6],,424.2110007,1925.748863,1.14396E+12,-18959520821,1.74E-08,1925.748863,7.72E-10,1319.152899,-1.79E-09,-1369.751759,1128.255437,700,6283.185307,1,-9307.490919,1753998.711,4566877.169,0.270859638,0.842041653,0.61326726,1.923941556,-2.978461553,-5.085592432,3.121317306,7218.798095,0.131279529,0.406417183,1.10422314,0.85786862,0.014504444,0.010107139,2115.834322,1151.32955,2247.721303,496.6234152,424.2110007,416.7942447,139.9997324,121.2046904,7.393772848,834.0123373,0.037585602,7.84E-13,"[60, 75, 100]","[425.7805372758462, 425.7838112715055, 425.7884662101739]","[416.79055175635267, 416.79562589197724, 416.79424473628563]","[2.8203650905867597, 2.8201621020401983, 2.8202173616215704]","[940.1441721916476, 940.2350491163368, 940.7294226188116]","[0.03756188590786215, 0.03756597407728109, 0.03758560163346651]","[7.851574533377393e-13, 7.849691891946604e-13, 7.841542946201291e-13]","[0.9719969497847043, 0.9719951624730092, 0.9719956490556193]","[array([-3.75613996e+07,  5.49332673e+05, -3.34615733e+03,  1.08660857e+01,
       -1.98393145e-02,  1.93093863e-05, -7.82655256e-09]), array([-4.47783889e+07,  6.51862618e+05, -3.95254745e+03,  1.27770559e+01,
       -2.32235620e-02,  2.25026411e-05, -9.08066692e-09]), array([-3.34994265e+07,  4.86452259e+05, -2.94217891e+03,  9.48678065e+00,
       -1.71987230e-02,  1.66210168e-05, -6.68911773e-09])]"
199,0,1,,,483.8073441,3279.461518,5.44517E+12,-88897460802,-1.17E-09,3279.461518,-3.16E-10,-1733.562405,-1.75E-09,1556.387282,1180.069975,700,6283.185307,1,-9322.41326,2009388.017,5463323.429,0.27087243,2.514549609,1.722275562,-0.131568052,-0.535092966,-2.537832273,2.513571304,9167.186491,0.131346535,0.40611995,1.099390599,0.856258265,0.014477757,0.010109432,2333.909292,1177.298886,2472.011634,563.4857936,483.8073441,474.6936749,140.0003737,121.0887437,23.05012872,2248.567373,0.040356428,1.41E-12,"[60, 75, 100]","[485.4813366358955, 485.47101219302544, 485.48047015820157]","[474.6973369254663, 474.6906357268891, 474.6936748509918]","[8.64211079504223, 8.642841219409524, 8.642509950013116]","[887.6088281913617, 887.9686847367154, 886.8786673012011]","[0.04038996473505387, 0.04040576932602471, 0.04035642798508124]","[1.4046104310304129e-12, 1.4035011925105687e-12, 1.4069400764970284e-12]","[0.9900946729367855, 0.9900954755316429, 0.9900951115468843]","[array([-3.51781037e+07,  4.46665827e+05, -2.36104867e+03,  6.65016404e+00,
       -1.05261514e-02,  8.87709245e-06, -3.11600852e-09]), array([-3.09447919e+07,  3.92553895e+05, -2.07300755e+03,  5.83287223e+00,
       -9.22242251e-03,  7.76852157e-06, -2.72345580e-09]), array([-3.07419718e+07,  3.91029077e+05, -2.07039540e+03,  5.84059158e+00,
       -9.25812578e-03,  7.81815757e-06, -2.74765028e-09])]"
